ID,GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Man(b1-4)GlcNAc(b1-4)GlcNAc,Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc,Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Man(a1-?)Man(a1-?)[Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Man(a1-?)Man(a1-?)[Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Man(a1-?)}Man(a1-?)Man(a1-?)[Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Man(a1-?)}{Man(a1-?)}Man(a1-?)Man(a1-?)[Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Man(a1-?)}{Man(a1-?)}Man(a1-?)Man(a1-?)[Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Man(a1-2)}Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Man(a1-2)}Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Man(a1-2)}{Man(a1-2)}Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-?)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-?)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-?)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-?)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-2)Man(a1-?)[Man(a1-?)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-2)Man(a1-?)[Man(a1-?)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GlcNAc(b1-2)Man(a1-?)[Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Man(a1-3)[GlcNAc(b1-4)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Gal(b1-4)GlcNAc(b1-2)Man(a1-?)[Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GlcNAc(b1-2)[GlcNAc(b1-?)]Man(a1-?)[GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-?)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-?)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,{Neu5Ac(a2-?)}Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Neu5Ac(a2-?)}Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Neu5Ac(a2-6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,{Neu5Ac(a2-6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,{Neu5Ac(a2-?)}{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Neu5Ac(a2-?)}{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Neu5Ac(a2-?)}{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Neu5Ac(a2-?)}{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Neu5Ac(a2-?)}{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Fuc(a1-?)}{Neu5Ac(a2-?)}{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Fuc(a1-?)}{Neu5Ac(a2-?)}{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Fuc(a1-?)}{Neu5Ac(a2-?)}{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Neu5Ac(a2-?)}{Neu5Ac(a2-?)}{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Neu5Ac(a2-?)}{Neu5Ac(a2-?)}{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Neu5Ac(a2-?)}{Neu5Ac(a2-?)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Neu5Ac(a2-?)}Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-8)Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-?)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Fuc(a1-?)}Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{Fuc(a1-?)}Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-?)Man(b1-4)GlcNAc(b1-4)GlcNAc,Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-?)Man(b1-4)GlcNAc(b1-4)GlcNAc,{GlcNAc(b1-?)}Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{GlcNAc(b1-?)}Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{GlcNAc(b1-?)}Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{GlcNAc(b1-?)}Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,{GlcNAc(b1-?)}Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc
D1_d0_1,0.96,0.61,1.27,5.58,12.40,0.77,1.59,3.76,1.07,0.65,0.69,3.79,10.40,0.21,4.31,3.15,6.20,5.43,0.50,0.47,0.99,0.86,0.69,0.29,0.08,0.07,0.16,0.16,0.76,0.25,0.07,0.04,0.10,0.07,0.08,0.08,0.10,0.21,0.32,0.19,0.13,0.28,0.31,0.03,0.13,0.08,0.90,0.11,0.22,0.08,0.82,0.08,0.12,0.17,1.50,0.17,0.16,0.22,0.06,0.27,2.27,0.65,0.08,3.44,0.95,1.37,2.85,0.30,0.34,0.99,0.31,0.06,0.09,0.22,0.07,0.08,0.26,0.14,0.14,0.43,0.06,0.28,0.18,0.50,0.25,0.11,1.86,3.82,0.05,0.57,1.07,0.07,0.17,0.07,0.14,0.09,0.05,0.09,0.13,0.06
D1_d0_2,0.99,0.89,1.56,6.69,12.51,0.83,1.90,4.14,1.21,0.68,0.79,3.56,11.44,0.14,4.55,2.92,7.02,6.91,0.61,0.50,1.09,0.86,0.71,0.28,0.10,0.07,0.18,0.13,0.75,0.23,0.07,0.02,0.09,0.06,0.07,0.11,0.08,0.18,0.31,0.18,0.12,0.25,0.30,0.04,0.14,0.08,0.90,0.12,0.24,0.11,0.74,0.09,0.12,0.15,1.37,0.14,0.12,0.20,0.04,0.28,2.25,0.66,0.08,3.76,0.09,0.06,1.84,0.24,0.35,0.99,0.30,0.04,0.07,0.23,0.07,0.08,0.34,0.17,0.11,0.34,0.12,0.19,0.12,0.58,0.26,0.12,1.21,2.55,0.06,0.34,0.73,0.07,0.18,0.03,0.07,0.06,0.02,0.05,0.08,0.04
D1_d0_3,1.32,1.18,2.22,9.07,16.77,1.10,2.66,5.31,1.50,0.89,0.98,4.21,10.81,0.16,3.62,2.69,5.04,4.94,0.41,0.53,0.88,0.78,0.64,0.26,0.07,0.05,0.16,0.11,0.62,0.21,0.06,0.04,0.09,0.14,0.12,0.16,0.12,0.20,0.33,0.22,0.11,0.22,0.33,0.04,0.10,0.05,0.71,0.12,0.15,0.05,0.80,0.09,0.16,0.12,1.28,0.15,0.10,0.22,0.04,0.20,1.85,0.53,0.05,2.64,0.69,0.71,1.48,0.18,0.25,0.60,0.19,0.01,0.04,0.17,0.05,0.08,0.15,0.10,0.08,0.19,0.05,0.12,0.06,0.30,0.13,0.08,0.74,1.50,0.03,0.22,0.41,0.05,0.10,0.05,0.09,0.04,0.02,0.04,0.08,0.06
D1_d1_1,0.49,0.39,0.88,4.00,8.65,0.59,1.27,3.07,0.89,0.55,0.62,3.50,10.33,0.15,4.95,3.59,7.09,7.08,0.72,0.45,1.07,0.84,0.66,0.27,0.08,0.06,0.17,0.10,0.84,0.28,0.09,0.06,0.07,0.04,0.05,0.08,0.06,0.14,0.26,0.15,0.08,0.21,0.32,0.02,0.11,0.07,0.86,0.13,0.28,0.11,0.70,0.07,0.12,0.14,1.30,0.14,0.13,0.21,0.05,0.23,2.47,0.70,0.10,3.83,1.03,1.57,3.08,0.33,0.39,1.16,0.39,0.08,0.13,0.28,0.09,0.10,0.38,0.23,0.19,0.51,0.17,0.31,0.19,0.75,0.34,0.14,2.46,5.07,0.09,0.83,1.63,0.10,0.27,0.04,0.09,0.07,0.06,0.10,0.12,0.07
D1_d1_2,0.81,0.94,1.50,6.46,11.90,0.75,1.65,3.82,1.10,0.63,0.66,3.46,10.74,0.17,4.53,2.95,6.59,6.60,0.59,0.53,1.01,0.81,0.69,0.30,0.10,0.06,0.18,0.09,0.75,0.24,0.09,0.06,0.08,0.07,0.05,0.08,0.08,0.19,0.31,0.17,0.10,0.22,0.35,0.08,0.11,0.09,0.89,0.16,0.25,0.10,0.71,0.16,0.16,0.12,1.45,0.16,0.14,0.21,0.06,0.26,2.16,0.61,0.07,3.49,0.96,1.00,2.07,0.26,0.37,1.01,0.36,0.05,0.08,0.24,0.07,0.09,0.37,0.21,0.11,0.35,0.10,0.17,0.12,0.69,0.28,0.13,1.47,3.21,0.06,0.46,0.93,0.09,0.22,0.04,0.08,0.05,0.04,0.07,0.12,0.06
D1_d1_3,0.76,0.71,1.43,6.31,11.41,0.74,2.00,4.07,1.11,0.69,0.84,3.65,11.87,0.21,4.75,3.19,7.24,7.06,0.66,0.54,0.99,0.82,0.69,0.25,0.08,0.06,0.14,0.10,0.76,0.24,0.08,0.04,0.09,0.06,0.06,0.09,0.10,0.18,0.32,0.17,0.12,0.26,0.32,0.05,0.11,0.06,0.79,0.15,0.22,0.10,0.74,0.07,0.11,0.13,1.37,0.14,0.14,0.20,0.05,0.26,2.08,0.61,0.10,3.70,0.87,0.86,1.79,0.22,0.37,1.01,0.27,0.03,0.06,0.25,0.07,0.09,0.34,0.19,0.08,0.32,0.13,0.15,0.09,0.65,0.24,0.14,1.12,2.47,0.08,0.34,0.65,0.07,0.21,0.03,0.07,0.05,0.03,0.07,0.08,0.06
D1_d3_1,0.51,0.36,0.93,3.55,8.00,0.57,1.23,3.06,0.90,0.53,0.65,3.11,10.25,0.21,4.65,3.02,7.18,7.46,0.77,0.42,1.09,0.76,0.72,0.35,0.10,0.08,0.20,0.15,0.82,0.32,0.08,0.05,0.09,0.04,0.05,0.08,0.08,0.16,0.26,0.16,0.09,0.25,0.33,0.03,0.12,0.06,0.95,0.11,0.27,0.10,0.65,0.08,0.11,0.15,1.20,0.16,0.16,0.21,0.06,0.24,2.25,0.73,0.09,3.85,1.34,1.58,3.28,0.40,0.41,1.32,0.55,0.08,0.14,0.22,0.08,0.11,0.32,0.22,0.20,0.52,0.17,0.33,0.21,0.65,0.36,0.15,2.68,5.35,0.06,0.93,1.89,0.10,0.26,0.04,0.09,0.09,0.06,0.12,0.16,0.10
D1_d3_2,0.83,0.94,1.23,5.02,10.15,0.70,1.52,3.50,0.99,0.59,0.75,3.38,10.59,0.23,4.32,3.01,6.98,7.32,0.76,0.47,1.13,0.83,0.70,0.31,0.10,0.10,0.25,0.17,0.81,0.33,0.07,0.05,0.08,0.06,0.05,0.08,0.07,0.16,0.28,0.14,0.11,0.25,0.31,0.05,0.15,0.07,0.95,0.17,0.25,0.11,0.72,0.10,0.11,0.17,1.30,0.17,0.15,0.19,0.06,0.25,2.33,0.75,0.10,3.92,1.18,1.12,2.41,0.31,0.39,1.18,0.44,0.04,0.10,0.26,0.06,0.11,0.31,0.22,0.13,0.35,0.12,0.22,0.13,0.65,0.32,0.11,1.72,3.71,0.06,0.58,1.12,0.07,0.20,0.03,0.10,0.04,0.05,0.09,0.11,0.08
D1_d3_3,0.82,0.68,1.67,6.01,13.37,0.86,2.14,4.79,1.30,0.83,0.86,4.09,11.65,0.26,4.49,3.15,6.11,6.21,0.57,0.58,1.05,0.86,0.73,0.34,0.10,0.08,0.18,0.14,0.69,0.26,0.06,0.04,0.08,0.06,0.07,0.12,0.10,0.22,0.36,0.19,0.11,0.27,0.37,0.04,0.11,0.08,0.85,0.11,0.19,0.07,0.79,0.07,0.13,0.16,1.33,0.16,0.15,0.17,0.05,0.23,2.00,0.66,0.08,3.29,0.99,0.85,1.80,0.24,0.31,0.92,0.32,0.04,0.06,0.19,0.05,0.08,0.22,0.15,0.09,0.26,0.09,0.14,0.08,0.45,0.22,0.11,0.97,2.16,0.04,0.32,0.55,0.05,0.15,0.04,0.08,0.04,0.02,0.05,0.07,0.05
