glycan,healthy_1A,healthy_2A,healthy_3A,healthy_4A,healthy_5A,healthy_6A,cancer_1B,cancer_2B,cancer_3B,cancer_4B,cancer_5B,cancer_6B
Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,0.5731316327276248,0.02746765610253135,0.12630804869126924,0.020281822535565305,0.12029264630534559,0.0485935642287007,0.09534396563982561,0.07370007261373762,0.2455413295778485,0.04962356560944334,0.06892736196380281,0.060768144723071404
Fuc(a1-2)[Gal(a1-3)]Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)[Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)]GalNAc,0.492515887706676,0.0,0.0,0.0,0.0,0.0,1.214891748496285,0.0,0.0,0.0,0.0,0.0
Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,0.6351906920715665,1.0038498424605193,1.8119212492018413,1.7663367163488939,0.6537025766884258,0.2514795000643063,0.09138152020474277,1.966236361672554,0.8038575706601759,0.25497682446720915,0.5869102548718843,0.033598013327220067
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)[Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)]GalNAc,0.20269134281013054,0.020281822535565305,0.02390818628280958,0.017003808942304743,0.2846803477718909,0.033076080170144156,0.26745147919993995,0.03471005082758036,0.06795773139880842,0.05240527537972914,0.2250124518861835,0.14115707074819814
Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-3)[Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc,0.2299134337888644,0.010560501503870348,0.0850972642931648,0.012875581323823576,0.04076672283622637,0.03727770182085485,0.014868248754610944,0.01609138701261821,0.08209582976852758,0.054241059574959644,0.07362009919014181,0.05520296007891437
Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-3)[Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc,1.8416010581080402,0.3967066792234226,1.6649808594908453,0.5328488569256954,0.988153090877068,0.7550667128846833,0.49115313898082746,0.8869610187296448,2.734457829316573,0.6146608638768428,0.9042457443127055,0.8412391869089667
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-?)GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-6)]GalNAc,0.6229362466614443,0.0,2.2035094592414572,0.0,1.41575845696551,1.4508150250083678,0.7527073373436287,0.0,1.5616134539934643,0.0,0.8189671773189251,0.9269043652586001
Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-3)[Gal(b1-?)GlcNAc(b1-6)]Gal(b1-3)[Gal(b1-?)GlcNAc(b1-6)]GalNAc,1.0890496789850979,0.9191309713912853,0.5683439175686147,0.7986694950475263,1.6544459772545128,1.30828320507405,0.9679723281772185,1.3567331388752482,0.9658595971472542,1.3559283407872484,1.6649402197725642,3.4014666965115112
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(?1-?)Gal(b1-?)GlcNAc(b1-6)]GalNAc,0.13110002901206244,0.050591340772544374,0.1666244668312513,0.03365955165464421,0.17409429738180768,0.1010944107895144,0.044377660429073595,0.11154365318951451,0.549680751738794,0.028528665994361546,0.19648313895243422,0.11993786250967672
Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)]GalNAc,0.02119926887749228,0.028884294916021985,0.05728959710650158,0.05837987650747756,0.04808122552675098,0.040669518206103816,0.11887693574314181,0.06173350557998508,0.1386162410879493,0.4530953407403112,0.11232444620002191,0.09328582261997384
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]Gal(b1-3)[Gal(b1-?)GlcNAc(b1-6)]GalNAc,0.8638290236239705,0.23581492958644226,0.2076096814740708,0.11291193159295043,0.3124772497846636,0.2508326468551655,0.12709104040068286,0.0908973941123506,0.2845917820453536,0.04279072543673751,0.13463889244641314,0.16816370667607303
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Gal(b1-?)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc,0.3778592531515468,0.4123892386646797,0.9193187195456011,0.6716138244793736,1.053134590935346,1.1604917281267113,0.4759701812546714,1.0345404905285578,0.6117049722679208,0.6903145908644706,0.6423351070366171,0.7883825104030207
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(a1-3)]GalNAc,0.2294579562412822,0.8266164374937445,0.43765043312225427,0.9481417009605818,0.12141141120912627,1.1034276897997946,0.18379190284415556,0.8212977276685556,0.18760736288630273,0.1588212915153092,0.27792010796187905,0.08067580566942159
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(a1-3)]GalNAc,0.6629568911615331,1.7849941207925968,0.20123123337776064,0.6040443214699754,0.0642857898137272,1.4213880475728033,0.24697645052885184,0.553882930004742,0.058854674859777856,0.2100987388532344,0.07607593367630316,0.3647292416762038
Fuc(a1-2)[GlcNAc(a1-4)]Gal(b1-?)GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-2)[GlcNAc(a1-4)]Gal(b1-?)GlcNAc(b1-6)]GalNAc,0.5919902892284818,0.03711974597009232,0.21863978473281728,0.0404753102696877,0.41999599653351605,0.3352111366239773,0.07680722177343197,0.06462659663282974,0.23006539952850755,0.05599116444075444,0.627109803159661,0.3138090648167253
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,0.12356303665370072,0.00263606662641494,0.01619836038697961,0.05903766838224661,0.5170210777438462,0.024451461177138492,1.073356544518807,0.04601584968117864,0.06916090502776343,1.063884809473927,0.09337485452952551,0.06634126503701693
Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-3)[Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-6)]GalNAc,1.3224270415082438,0.41511002245950734,0.35341929777901393,0.3716284552998378,0.36227456649108913,0.33621440190804885,0.21746803215678742,0.14254928571094216,0.2345029868260137,0.12542392121524293,0.17321214438784863,0.13009119518517603
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-6)]GalNAc,1.4129340597769227,2.0782112662934353,3.751323503269225,3.108484902035953,2.042298580360029,2.0688024740906767,2.2143551259780554,3.8782310250237937,2.080921329852534,2.4232483620152694,1.4512793093560399,1.5314734100581284
Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-3)[Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(a1-4)Gal(b1-?)GlcNAc(b1-6)]GalNAc,1.6139178426373202,0.5373823014383468,0.770161772151998,0.3563520439214677,1.1913084709618023,0.7832832604918206,0.33301206773800407,0.37654070172513376,0.8497296573624229,0.22092237680484347,0.5116458029546621,0.940255450521707
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,0.29201257629516497,0.06634126503701693,0.07877220630776918,0.1280867200621956,0.3582473899284563,0.09138152020474277,4.174939767102224,0.05933089658403881,0.12511270159128793,0.45975760149511014,0.21017014994776897,0.24040818970100084
Neu5Ac(a2-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,0.1303032146311761,0.07298163592151014,0.02246161992650486,0.035238392525264894,0.2428467208333133,0.10835311605717476,0.5208690342300636,0.16139663949048746,0.03082778844452355,0.14417432734967348,0.19254993098970705,0.3653717325654916
GlcNAc(a1-4)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(b1-?)GlcNAc(b1-6)]GalNAc,1.6992851681549392,0.7228108312679314,1.1431971332592084,0.46040241736418464,1.6504914747353951,1.1837190912363462,0.49265233524021546,0.6467925899308833,1.9356822975632606,0.24578010353230587,1.8017787920757584,1.4393593006545748
